"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/AdvancedGlassPack/Materials/04_Shattered/M_Glass_ShatteredMaster.M_Glass_ShatteredMaster","0","0","35","1","0.000000","0","0"
"/MediaPlate/M_MediaPlate.M_MediaPlate","0","0","7","1","0.000000","0","0"
"/Game/AdvancedGlassPack/Materials/02_Dirty/M_Glass_DirtyMaster.M_Glass_DirtyMaster","0","0","35","1","0.000000","0","0"
"/Game/AdvancedGlassPack/Materials/05_Wet/M_Glass_WetMaster.M_Glass_WetMaster","0","0","35","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Lights/window_lgt_default.window_lgt_default","0","23","5","1","17.055546","0","63"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","23","1","1","18.453207","0","100"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","20","2","1","11.148302","0","86"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","23","1","1","19.526911","0","103"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","20","9","1","10.776579","0","66"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","84","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","58","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Lights/interior_lights.interior_lights","0","35","6","1","101.884605","0","126"
"/Game/ModularBuildingSet/materials/Glass/Glass_Opaque.Glass_Opaque","0","23","4","1","24.776434","0","67"
"/Game/PN_IvyPack/Materials/MA_staticFoilage.MA_staticFoilage","0","108","6","1","89.542763","0","2419"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","8","5","2","5.722012","0","16"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","23","1","1","18.215652","0","143"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","23","7","1","20.330433","0","224"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","23","2","1","19.451389","0","170"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","23","1","1","21.364233","0","180"
"/Game/ModularBuildingSet/materials/Glass/Glass2.Glass2","0","37","6","1","93.881615","0","186"
"/Game/TMStoragesPack1/Materials/StdTranslucent/M_StdTranslucentFrostedGlass.M_StdTranslucentFrostedGlass","0","0","66","1","0.000000","0","132"
"/Game/TMDecorationsPack1/Materials/StdTranslucent/M_StdTranslucentFrostedGlass.M_StdTranslucentFrostedGlass","0","0","48","1","0.000000","0","96"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","0","0","56","1","0.000000","0","0"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","0","0","16","1","0.000000","0","0"
"/Game/FirstPersonArms/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","56","1","0.000000","0","0"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Game/IndustryPropsPack6/Materials/BaseMaterial/M_base.M_base","0","1816","2116","17","1365.913818","454","66538"
"/Game/VFX/M_BloodDecal.M_BloodDecal","0","0","23","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Metal/metal_trim__color_pckr.metal_trim__color_pckr","0","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/MM_Tables_and_Chairs.MM_Tables_and_Chairs","0","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/MM_Modern_Sofa.MM_Modern_Sofa","0","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/MM_Modern_Bed_pillows.MM_Modern_Bed_pillows","0","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/MM_Modern_Bed.MM_Modern_Bed","0","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/MM_Armchair.MM_Armchair","0","0","23","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/tile_trim__color_pckr.tile_trim__color_pckr","0","23","2","1","18.075039","0","170"
"/Game/ModularBuildingSet/materials/Decals_Signs/x_alpha_yellow.x_alpha_yellow","0","23","8","1","17.859680","0","139"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dripping_a03.dripping_a03","0","23","10","1","17.721792","0","122"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","23","10","1","18.844555","0","127"
"/Game/ModularBuildingSet/materials/Decals_Signs/t_alpha_yellow.t_alpha_yellow","0","41","4","1","27.881239","0","271"
"/Game/ModularBuildingSet/materials/Decals_Signs/store_signs.store_signs","0","23","6","1","18.732481","0","87"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dripping_a04.dripping_a04","0","23","12","1","17.529205","0","66"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dark_muck03.dark_muck03","0","0","23","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dripping_a01.dripping_a01","0","23","8","1","16.701145","0","127"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/dripping_a03.dripping_a03","0","23","5","1","17.505472","0","170"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/dripping_a02.dripping_a02","0","23","7","1","17.483019","0","122"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/dripping_a01.dripping_a01","0","23","2","1","17.050093","0","111"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dripping_a02.dripping_a02","0","23","2","1","16.803169","0","116"
"/Game/ModularBuildingSet/materials/Ground_Rubble/dirt_pebble_pile_dark.dirt_pebble_pile_dark","0","41","6","1","28.822626","0","392"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dark_muck02.dark_muck02","0","0","23","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dark_muck01.dark_muck01","0","0","23","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/mid_muck01.mid_muck01","0","23","1","1","18.102160","0","161"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/dripping_a04.dripping_a04","0","23","6","1","18.626816","0","106"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/mid_muck02.mid_muck02","0","23","5","1","19.044804","0","126"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Scratches/scratch_01.scratch_01","0","23","5","1","18.377132","0","86"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/mid_muck03.mid_muck03","0","23","3","1","18.515162","0","83"
"/Game/ModularBuildingSet/materials/Ground_Rubble/ground_gravel_dirt_dark.ground_gravel_dirt_dark","0","23","9","1","21.541182","0","68"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","34","2","0.000000","0","0"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","0","0","24","1","0.000000","0","0"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/SheenMaterial.SheenMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","0","0","14","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","23","74","4","18.236546","0","107"
"/Game/ModularBuildingSet/materials/Ground_Rubble/ground_gravel_dirt.ground_gravel_dirt","0","23","5","1","17.707590","0","136"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","108","4","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","116","4","0.000000","0","0"
"/Interchange/gltf/M_Translucent.M_Translucent","0","0","200","8","0.000000","0","0"
"/Interchange/gltf/M_Opaque.M_Opaque","0","0","232","8","0.000000","0","0"
"/Game/TMDecorationsPack1/Materials/StdTranslucent/M_StdTranslucent.M_StdTranslucent","0","0","96","1","0.000000","0","0"
"/Game/TMDecorationsPack1/Materials/StdOpaque/M_StdOpaque.M_StdOpaque","0","0","138","2","0.000000","0","69"
"/Game/TMStoragesPack1/Materials/StdTranslucent/M_StdTranslucent.M_StdTranslucent","0","0","96","1","0.000000","0","0"
"/Game/TMStoragesPack1/Materials/StdOpaque/M_StdOpaque.M_StdOpaque","0","67","74","2","58.092842","0","241"
"/Game/ModularBuildingSet/materials/Glass/Glass_Opaq_Cracked.Glass_Opaq_Cracked","0","23","6","1","18.718552","0","146"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_a04.decal_rust_dripping_a04","0","23","6","1","16.706478","0","117"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_a03.decal_rust_dripping_a03","0","23","3","1","16.752413","0","146"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_a02.decal_rust_dripping_a02","0","23","4","1","15.517019","0","81"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","35","2","1","122.648567","0","172"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","23","4","1","23.383694","0","103"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","23","8","1","23.812405","0","78"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","23","1","1","22.842916","0","223"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","23","1","1","21.505957","0","255"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","23","1","1","22.550428","0","285"
"/Game/ModularBuildingSet/materials/Metal/metal_trim_clean/metal_trim_clean__color_pckr.metal_trim_clean__color_pckr","0","23","1","1","21.678644","0","202"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/lite_muck03.lite_muck03","0","23","1","1","19.840597","0","169"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/lite_muck02.lite_muck02","0","23","1","1","19.667448","0","167"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/lite_muck01.lite_muck01","0","23","1","1","19.631393","0","188"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","23","1","1","22.930971","0","191"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","37","1","1","35.194237","0","264"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","23","1","1","22.449837","0","169"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","23","1","1","22.573271","0","203"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/dripping_a01.dripping_a01","0","23","1","1","19.463488","0","199"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","21","1","1","12.473208","0","147"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","41","1","1","33.672314","0","505"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","23","1","1","33.931801","0","180"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","23","1","1","25.712465","0","142"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","23","1","1","25.452288","0","132"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Scratches/scratch_03.scratch_03","0","23","2","1","19.244246","0","151"
"/Game/ModularBuildingSet/materials/Cloth/cloth_awning_torn__default.cloth_awning_torn__default","0","41","1","1","32.877789","0","386"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/brick_wall_dark_red.brick_wall_dark_red","0","23","1","1","22.110565","0","152"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","23","1","1","22.911097","0","175"
"/Game/ModularSchool/Materials/M_GlassRef.M_GlassRef","0","35","1","1","231.913208","0","328"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","23","1","1","25.852617","0","197"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Scratches/scratch_02.scratch_02","0","23","1","1","20.571627","0","169"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/brick_wall_red.brick_wall_red","0","23","1","1","21.253187","0","199"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","23","1","1","25.523521","0","176"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","23","1","1","22.494453","0","142"
"/Game/ModularSchool/source/vending_machine_front.vending_machine_front","0","14","1","1","13.284388","0","91"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","23","1","1","22.790192","0","155"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","23","2","1","22.377558","0","200"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","23","1","1","21.969503","0","168"
"/Game/ModularBuildingSet/materials/Concrete/concrete_trim_CLR_PKR.concrete_trim_CLR_PKR","0","23","1","1","21.719841","0","141"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","23","1","1","22.200916","0","98"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/bricks_red_concrete_trim.bricks_red_concrete_trim","0","23","1","1","21.936949","0","145"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/brick_wall_beige.brick_wall_beige","0","23","1","1","20.579613","0","127"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_b02.decal_rust_dripping_b02","0","23","1","1","16.479921","0","149"
"/Game/ModularBuildingSet/materials/Decals_Grunge/bird_poop.bird_poop","0","23","1","1","16.132757","0","145"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","23","1","1","22.007717","0","200"
"/Game/ModularSchool/Materials/M_Bricks.M_Bricks","0","23","1","1","21.581917","0","198"
"/Game/MapTiles/Map_Tiles_Textures/THallway/ThreeHallway/3way_Hall_standardSurface1_OcclusionRoughnessMetallic_Mat.3way_Hall_standardSurface1_OcclusionRoughnessMetallic_Mat","0","14","1","1","13.131311","0","77"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","23","1","1","22.195038","0","158"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","23","1","1","22.096169","0","164"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","80","1","1","66.554077","0","1274"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","15","1","1","9.954130","0","90"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","15","1","1","10.662928","0","73"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","23","1","1","21.946161","0","173"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/dripping_a04.dripping_a04","0","23","1","1","19.748510","0","133"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/dripping_a03.dripping_a03","0","23","1","1","19.755205","0","128"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/dripping_a02.dripping_a02","0","23","1","1","19.615105","0","151"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","23","1","1","22.481386","0","102"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","23","1","1","22.254028","0","168"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","23","1","1","22.853022","0","155"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","23","1","1","22.703762","0","170"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","23","1","1","22.470245","0","128"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","23","1","1","22.748438","0","174"
"/Game/ModularSchool/Materials/M_Walkway.M_Walkway","0","23","1","1","21.702282","0","147"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","23","1","1","22.576448","0","165"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","23","1","1","22.363394","0","179"
"/Game/MapTiles/Map_Tiles_Textures/THallway/ThreeHallway/3way_Hall_standardSurface1_BaseColor_Mat.3way_Hall_standardSurface1_BaseColor_Mat","0","14","1","1","12.498890","0","87"
"/Game/MapTiles/Map_Tiles_Textures/THallway/ThreeHallway/3way_Hall_standardSurface1_Normal_Mat.3way_Hall_standardSurface1_Normal_Mat","0","14","1","1","12.860799","0","97"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","23","1","1","22.251654","0","162"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","23","1","1","22.279428","0","232"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","23","1","1","22.564346","0","189"
"/Game/ModularSchool/Materials/M_Projector.M_Projector","0","145","1","1","136.357162","0","2428"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","60","1","1","53.366051","0","615"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","27","1","1","16.159811","0","175"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","15","1","1","10.392769","0","61"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","23","2","1","22.695847","0","93"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","0","4","1","0.000000","0","0"
"/Game/ModularSchool/source/Vend/elements_cena.elements_cena","49","14","14","1","9.866684","0","14"
"/Game/ModularSchool/source/Vend/elements_cena_001.elements_cena_001","49","14","14","1","9.019909","0","14"
"/Game/ModularSchool/source/Vend/Material_003.Material_003","49","14","14","1","8.878710","0","14"
"/Game/ModularSchool/source/Vend/glass.glass","49","14","14","1","8.480050","0","14"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","6","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","18","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","7","1","0.000000","0","0"
"/Game/ModularSchool/source/Vend/Material_001.Material_001","49","0","14","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","0","35","1","0.000000","0","0"
"/Game/TMDecorationsPack1/LevelAssets/Materials/M_Base.M_Base","49","23","23","1","16.063192","0","26"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","49","23","23","1","15.560566","0","23"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","49","23","23","1","14.924474","0","23"
"/Game/TMStoragesPack1/LevelAssets/Materials/M_Base.M_Base","49","23","23","1","0.000000","0","26"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","0","23","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","28","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","5","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","5","1","0.000000","0","0"
"/Game/Blueprints/m_Screen.m_Screen","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","145","1","0.000000","0","0"
"/Game/MapTiles/Map_Tiles_Models/standardSurface1.standardSurface1","49","0","23","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/black_interior.black_interior","49","0","23","1","0.000000","0","0"
"/Game/MapTiles/Map_Tiles_Textures/CrossHallway/standardSurface1.standardSurface1","49","14","2","1","8.538922","0","36"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","49","4","4","1","2.109745","0","5"
"/Game/MapTiles/Map_Tiles_Textures/THallway/standardSurface1.standardSurface1","49","14","2","1","0.000000","0","36"
"/Game/MapTiles/Map_Tiles_Textures/EndHallway/standardSurface1.standardSurface1","49","14","2","1","0.000000","0","36"
"/Game/MapTiles/Map_Tiles_Textures/Hallway/standardSurface1.standardSurface1","49","14","2","1","0.000000","0","36"
"/Game/MapTiles/Map_Tiles_Textures/CornerHallway/standardSurface1.standardSurface1","49","14","2","1","0.000000","0","36"
"/Game/m_lightflickerHall.m_lightflickerHall","49","0","145","1","0.000000","0","0"
"/Game/m_lightflicker1.m_lightflicker1","49","0","145","1","0.000000","0","0"
"/Game/m_lightflicker.m_lightflicker","49","0","145","1","0.000000","0","0"
"/Game/Models/Key/Model/KeyTag.KeyTag","49","0","14","1","0.000000","0","0"
"/Game/Models/Key/Model/Key.Key","49","0","14","1","0.000000","0","0"
"/Game/Models/Entity/Skin_CaveTroll2.Skin_CaveTroll2","49","0","28","1","0.000000","0","0"
"/Game/Models/Entity/PM3D_Sphere3D1_10.PM3D_Sphere3D1_10","49","0","28","1","0.000000","0","0"
"/Game/Models/Entity/PM3D_Sphere3D1_8.PM3D_Sphere3D1_8","49","0","28","1","0.000000","0","0"
"/Game/Models/Entity/PM3D_Sphere3D1_7.PM3D_Sphere3D1_7","49","0","28","1","0.000000","0","0"
"/Game/Models/Entity/PM3D_Sphere3D1_16.PM3D_Sphere3D1_16","49","0","28","1","0.000000","0","0"
"/Game/Models/Entity/PM3D_Sphere3D1_15.PM3D_Sphere3D1_15","49","0","28","1","0.000000","0","0"
"/Game/Models/Entity/PM3D_Cylinder3D1.PM3D_Cylinder3D1","49","0","28","1","0.000000","0","0"
"/Game/Models/Entity/PM3D_Cube3D1_2.PM3D_Cube3D1_2","49","0","28","1","0.000000","0","0"
"/Game/Models/Entity/PM3D_Cube3D1_1.PM3D_Cube3D1_1","49","0","28","1","0.000000","0","0"
"/Game/Models/Entity/Extract13.Extract13","49","0","28","1","0.000000","0","0"
"/Game/Models/Camera/standardSurface1.standardSurface1","49","0","28","1","0.000000","0","0"
"/Game/FPWeapon/Materials/BaseMaterial.BaseMaterial","49","0","37","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","28","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Picture_frame.M_Picture_frame","49","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Modern_Table_bottom.M_Modern_Table_bottom","49","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Metall.M_Metall","49","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Cupboard_Metall.M_Cupboard_Metall","49","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Chrome.M_Chrome","49","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Bed_Lamp_Glowing_Part.M_Bed_Lamp_Glowing_Part","49","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Bed_Lamp_3.M_Bed_Lamp_3","49","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Bed_drawer_metall.M_Bed_drawer_metall","49","0","23","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Bed_drawer_plastic.M_Bed_drawer_plastic","49","0","23","1","0.000000","0","0"
"/Game/FinishedUI/Flipbooks/Mats/Full.Full","49","0","14","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","49","20","3","1","13.033366","0","46"
"/Game/ModularSchool/Materials/M_grass.M_grass","49","38","8","1","51.880886","0","218"
"/Game/ModularSchool/Materials/M_Glass.M_Glass","49","33","2","1","91.937767","0","137"
"/Game/ModularSchool/Materials/M_TranslucentPlastic.M_TranslucentPlastic","49","0","23","1","0.000000","0","0"
"/Game/ModularSchool/source/vending_machine_bottom.vending_machine_bottom","49","14","6","1","10.294230","0","35"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_Metal.M_Metal","49","0","41","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_Glass.M_Glass","49","0","61","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_BaseColor.M_BaseColor","49","0","66","1","0.000000","0","0"
"/Game/ArchVisPolishPack02/Materials/M_AVP2_Plastic.M_AVP2_Plastic","49","0","23","1","0.000000","0","0"
"/Game/ArchVisPolishPack02/Materials/M_AVP2_Mirror.M_AVP2_Mirror","49","0","23","1","0.000000","0","0"
"/Game/ArchVisPolishPack02/Materials/M_AVP2_Glass.M_AVP2_Glass","49","0","35","1","0.000000","0","0"
"/Game/ArchVisPolishPack02/Materials/M_AVP2_Metal.M_AVP2_Metal","49","0","23","1","0.000000","0","0"
"/Game/ArchVisPolishPack02/Materials/M_AVP2_CandleWax.M_AVP2_CandleWax","49","0","23","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Lights/window_lgt_default.window_lgt_default","49","23","1","1","19.270323","0","232"
"/Game/ModularBuildingSet/materials/Lights/interior_lights.interior_lights","49","35","1","1","35.799614","0","433"
"/Game/ModularBuildingSet/materials/Glass/Glass_Opaque.Glass_Opaque","49","23","2","1","21.773336","0","105"
"/Game/ModularBuildingSet/materials/Glass/Glass2.Glass2","49","37","6","1","67.769585","0","319"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","84","1","0.000000","0","0"
"/Interchange/Materials/UnlitMaterial.UnlitMaterial","49","0","4","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Metal/metal_shutters.metal_shutters","49","0","23","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/tile_trim_clean/tile_trim_clean___default.tile_trim_clean___default","49","0","23","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/tile_trim__color_pckr.tile_trim__color_pckr","49","23","1","1","25.703506","0","254"
"/Game/ModularBuildingSet/materials/Decals_Signs/x_alpha_yellow.x_alpha_yellow","49","23","2","1","22.321026","0","245"
"/Game/ModularBuildingSet/materials/Decals_Signs/t_alpha_yellow.t_alpha_yellow","49","43","8","1","35.603786","0","681"
"/Game/ModularBuildingSet/materials/Decals_Signs/store_signs.store_signs","49","23","13","1","21.682175","0","89"
